"","ShrubID","Year","RingWidth","RWI_Spline","RWI_NegExp","BAI","Age","Estab","Section","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","PropMoose_S","PropHare_S","PropPtarmagin_S","PropBrowse_S","Bin_Moose","Bin_Hare","Bin_Ptarmagin","Binary_Browse","MooseFeces","HareFeces","PtarmaginFeces","MooseFeces_S","HareFeces _S","PtarmaginFeces_S","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","resid","resid_ll","Shrub_ID_year","iem.summ.temp","iem.temp","iem.summ.rain","iem.wint.rain","summ.temp","temp","summ.min","summ.max","wint.rain","pet","wet","frost","summ.rain","iem.summ.rain.10","HareIndex","GMU_year","MooseDensity","Genus"
"2886","147-1-A-SAPU",2015,0.0346666666666667,0.105088181406049,0.105088181406049,2.25477012878588,27,1988,9,"147-1","SAPU",191,167,22,11,73,23,0,0,0.315068493,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,1,0,0,8,4,0,984.758365,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,426.634277,145,7.907337,-150.485282,66.911769,0.0616432564405898,0.0134431528027503,"147-1-A-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2887","147-1-D-SAPU",2015,0.0415,0.465359801634417,0.209194475249521,1.18088148158542,21,1994,9,"147-1","SAPU",211,134,21,18,47,15,0,0,0.319148936,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,1,0,0,8,4,0,984.758365,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,426.634277,145,7.907337,-150.485282,66.911769,-0.844050959116801,-0.799250966314368,"147-1-D-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2888","147-2-B-SAPU",2015,0.037,0.737623639572555,0.210149881672364,1.09276216384671,23,1992,9,"147-2","SAPU",104,97,14,31,12,5,0,0,0.416666667,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,2,1,0,8,4,0,986.173835,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.943481,147,8.698308,-150.484958,66.912025,-0.835301096185246,-0.816747797417509,"147-2-B-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2889","147-2-C-SAPU",2015,0.21575,0.815883715100589,0.456632341568643,7.39122444705208,9,2006,9,"147-2","SAPU",124,112,17,11,15,3,2,0,0.2,0.133333333,0,0.252688172,0.016129032,0,0.268817204,"Moose","Hare",NA,1,2,1,0,8,4,0,986.173835,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.943481,147,8.698308,-150.484958,66.912025,0.472166545662167,0.475430679881689,"147-2-C-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2890","147-3-B-SAPU",2015,0.086,0.841503706606795,0.329659798754193,4.12046894215122,26,1989,9,"147-3","SAPU",167,149,20,7,58,18,0,0,0.310344828,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,2,1,0,8,4,0,952.272152,"West","24A","White Spruce or Black Spruce (Woodland)","Black Spruce Woodland","Clay Loam","Mesic - Hydric",0,425.583191,170,6.572863,-150.484233,66.911912,0.621410977573666,0.591447516242444,"147-3-B-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2891","147-3-C-SAPU",2015,0.143,0.993622527327801,0.42735632183908,3.970451609757,9,2006,9,"147-3","SAPU",128,104,11,14,17,5,2,0,0.294117647,0.117647059,0,0.252688172,0.016129032,0,0.268817204,"Moose","Hare",NA,1,2,1,0,8,4,0,952.272152,"West","24A","White Spruce or Black Spruce (Woodland)","Black Spruce Woodland","Clay Loam","Mesic - Hydric",0,425.583191,170,6.572863,-150.484233,66.911912,-0.149247021460079,-0.145982887240557,"147-3-C-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2892","147-4-A-SAPU",2015,0.121,1.01782289302973,0.461062157656585,5.53036074721088,24,1991,9,"147-4","SAPU",124,110,21,14,47,16,0,0,0.340425532,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,0,1,0,8,4,0,956.341518,"West","24A","Tall Shrub (Open-Closed)","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.39856,129,7.52786,-150.483929,66.912191,0.829394593047759,0.832892740720263,"147-4-A-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2893","147-4-C-SAPU",2015,0.03575,0.770589285344439,0.499470787468247,0.527613403760352,29,1986,9,"147-4","SAPU",113,101,16,9,12,5,0,0,0.416666667,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,0,1,0,8,4,0,956.341518,"West","24A","Tall Shrub (Open-Closed)","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.39856,129,7.52786,-150.483929,66.912191,-1.30449377145475,-1.39182211244014,"147-4-C-SAPU_2015",12.7681713104248,-4.67499989271164,220.270812988281,175.225677490234,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,22.0270812988281,1,"24A_2015",0.3,"Salix"
"2894","151-4-B-SAPU",2015,0.055,0.840285016477628,0.227126080784617,1.44942874860509,12,2003,10,"151-4","SAPU",61,54,9,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,485.466003,301,24.973797,-150.361301,66.958638,-1.02750367089575,-0.963777554397786,"151-4-B-SAPU_2015",11.8670460383097,-5.51997491717339,240.241466522217,186.810371398926,11.3000005086263,-5.44166647394498,6.20000012715658,16.4333333969116,60.7000000476837,1.15833336487412,114.099995136261,256.569996714592,175.700002670288,24.0241466522217,1,"24A_2015",0.3,"Salix"
"2895","158-1-A-SAPU",2015,1.1925,1.22699584979012,1.13335517339449,59.3571573491459,8,2007,11,"158-1","SAPU",157,139,27,13,83,0,0,17,0,0,0.204819277,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606,2.5122946167363,2.4809545475515,"158-1-A-SAPU_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2896","158-1-C-SAPU",2015,0.71775,1.20300085034938,1.06037274845162,31.9488044635475,9,2006,11,"158-1","SAPU",124,107,23,0,36,0,0,11,0,0,0.305555556,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606,1.93600789584634,1.93927203006586,"158-1-C-SAPU_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2897","158-1-D-SAGL",2015,0.663,1.39399647501821,1.26955368979231,19.9091695705011,9,2006,11,"158-1","SAGL",134,119,17,9,22,0,0,2,0,0,0.090909091,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606,1.46305354274426,1.46631767696379,"158-1-D-SAGL_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2898","158-2-C-SAPU",2015,0.798,0.982822658197482,1.05397373701455,24.255137320938,9,2006,11,"158-2","SAPU",121,110,23,13,67,0,0,1,0,0,0.014925373,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,1,0,0,1,1283.38641,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,590.000549,54,15.617359,-150.286104,67.046812,1.66050157793712,1.66376571215664,"158-2-C-SAPU_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2899","158-3-A-SAPU",2015,0.2885,0.779330994010313,0.525005686803367,11.8994623302808,10,2005,11,"158-3","SAPU",91,77,19,0,37,0,0,3,0,0,0.081081081,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1313.543229,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,580.218689,48,13.61797,-150.285679,67.047111,0.991517578828925,1.02118508864892,"158-3-A-SAPU_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2900","158-3-B-SAPU",2015,0.653,1.00761034801921,1.049808502332,16.2400412431485,10,2005,11,"158-3","SAPU",129,118,12,11,15,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1313.543229,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,580.218689,48,13.61797,-150.285679,67.047111,1.30250423639458,1.33217174621457,"158-3-B-SAPU_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2901","158-4-C-SAPU",2015,0.745,1.46881061384496,0.997163709801402,41.9672638674716,10,2005,11,"158-4","SAPU",191,163,27,14,50,0,0,4,0,0,0.08,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1283.367604,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,587.563538,57,15.053073,-150.286524,67.047197,2.2519142447032,2.28158175452319,"158-4-C-SAPU_2015",12.7333335876465,-5.13333334525426,232,189,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,23.2,1,"24A_2015",0.3,"Salix"
"2902","173-1-B-SAPU",2015,0.5865,1.25755646154996,1.10169057377049,14.4225138748888,7,2008,12,"173-1","SAPU",118,88,16,17,14,6,0,0,0.428571429,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,1.05436112916876,0.978020450399222,"173-1-B-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2903","173-2-C-SAPU",2015,0.456,0.941482172420195,0.859676935601354,11.0751696790356,7,2008,12,"173-2","SAPU",129,111,17,16,20,7,0,0,0.35,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,0.790276316709525,0.713935637939992,"173-2-C-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2904","173-2-D-SAPU",2015,0.1605,0.778075649954547,0.51045871559633,4.02498101884352,9,2006,12,"173-2","SAPU",89,70,12,0,18,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,-0.135606670251664,-0.132342536032142,"173-2-D-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2905","173-3-A-SAPU",2015,0.09275,1.30597308601888,0.592039800995025,1.51540867386532,13,2002,12,"173-3","SAPU",59,53,10,0,2,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,-0.939836801555307,-0.866421066703738,"173-3-A-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2906","173-3-B-SAPU",2015,0.016,0.0781296211224157,0.038261493393914,0.306795372178965,6,2009,12,"173-3","SAPU",84,81,12,0,7,1,0,0,0.142857143,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,-2.83915484113303,-2.9741081199536,"173-3-B-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2907","173-4-B-SAPU",2015,0.130666666666667,0.579079589400719,0.323575374165178,6.08062115441594,17,1998,12,"173-4","SAPU",149,112,21,11,30,5,0,0,0.166666667,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,0.622189807877849,0.700097290040716,"173-4-B-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2908","173-4-C-SAPU",2015,0.65125,1.06056538323243,0.940704896721075,33.0571230088167,11,2004,12,"173-4","SAPU",167,122,27,13,41,9,0,0,0.219512195,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,2.05641265469822,2.10584872900829,"173-4-C-SAPU_2015",13.2325550715129,-4.96087350447973,224.644622802734,194.647475242615,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,22.4644622802734,1,"24A_2015",0.3,"Salix"
"2909","184-1-A-SAPU",2015,0.21825,1.2431261592895,0.464790232128913,9.2671090831178,11,2004,13,"184-1","SAPU",133,112,18,3,22,6,0,0,0.272727273,0,0,0.099415205,0.058479532,0,0.157894737,"Moose",NA,NA,1,2,0,0,5,6,0,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938,0.784647063090194,0.834083137400264,"184-1-A-SAPU_2015",12.8333336512248,-4.88333317637444,182,131,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,18.2,1,"24A_2015",0.3,"Salix"
"2910","184-1-C-SAPU",2015,0.27575,1.09624413749503,0.458056478405316,11.6956210727004,9,2006,13,"184-1","SAPU",108,91,21,0,42,8,1,0,0.19047619,0.023809524,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,2,0,0,5,6,0,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938,0.931087639161864,0.934351773381386,"184-1-C-SAPU_2015",12.8333336512248,-4.88333317637444,182,131,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,18.2,1,"24A_2015",0.3,"Salix"
"2911","184-2-A-SAPU",2015,0.439,0.685355002376235,0.617237662276796,22.5926960240489,11,2004,13,"184-2","SAPU",124,118,27,4,36,7,0,0,0.194444444,0,0,0.099415205,0.058479532,0,0.157894737,"Moose",NA,NA,1,1,0,0,5,6,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156,1.67580225868506,1.72523833299513,"184-2-A-SAPU_2015",12.8303244908651,-4.88483775655429,181.368103027344,130.277830600739,11.2666670481364,-5.78333330154419,6.20000012715658,16.3666671117147,60.7000014781952,1.13333336325983,113.429997444153,257.009996175766,164.300006866455,18.1368103027344,1,"24A_2015",0.3,"Salix"
